,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1353,Grand Prairie,32.6841931,-97.0209951,Bloomingdale's The Outlet Store,32.6789285,-97.0552733,Department Store
1354,Grand Prairie,32.6841931,-97.0209951,Andalous Mediterranean Grill-Arlington,32.68021542158344,-97.10293045791335,Mediterranean Restaurant
1355,Grand Prairie,32.6841931,-97.0209951,Whataburger,32.680138544911394,-97.09407806396484,Burger Joint
1356,Grand Prairie,32.6841931,-97.0209951,Whataburger,32.7077008,-97.0238154,Burger Joint
1357,Grand Prairie,32.6841931,-97.0209951,Panda Express,32.65883700717498,-97.06894605028475,Chinese Restaurant
1358,Grand Prairie,32.6841931,-97.0209951,Chili's Grill & Bar,32.67375841567347,-97.00375003494902,Tex-Mex Restaurant
1359,Grand Prairie,32.6841931,-97.0209951,Golden Gate,32.70777432753694,-96.99395432898494,Chinese Restaurant
1360,Grand Prairie,32.6841931,-97.0209951,LA Fitness,32.67495404637812,-97.00410785002362,Gym / Fitness Center
1361,Grapevine,32.9341074,-97.076533,Grapevine Craft Brewery,32.93237104316551,-97.07480608037311,Brewery
1362,Grapevine,32.9341074,-97.076533,Main Street Bistro & Bakery,32.93845529094179,-97.07852306769958,Bakery
1363,Grapevine,32.9341074,-97.076533,Weinberger's Deli,32.935490951994524,-97.07828949699727,Deli / Bodega
1364,Grapevine,32.9341074,-97.076533,Grapevine Historic District Train Yard,32.93397247012776,-97.07817331402178,Historic Site
1365,Grapevine,32.9341074,-97.076533,Grapevine Rec Center,32.930641801497224,-97.07524714208645,Recreation Center
1366,Grapevine,32.9341074,-97.076533,Hippop,32.93623308638484,-97.07870801033734,Dessert Shop
1367,Grapevine,32.9341074,-97.076533,Andy's Frozen Custard Grapevine,32.929260084048906,-97.08472576759262,Ice Cream Shop
1368,Grapevine,32.9341074,-97.076533,Vetro Glassblowing Studio,32.93398450530455,-97.07753051419627,Gift Shop
1369,Grapevine,32.9341074,-97.076533,Mí Día,32.92555561990155,-97.07750534837201,Mexican Restaurant
1370,Grapevine,32.9341074,-97.076533,RE:defined Coffee House,32.942526647814894,-97.07749944329257,Coffee Shop
1371,Grapevine,32.9341074,-97.076533,Old West Cafe,32.94156079264474,-97.08235637672342,Breakfast Spot
1372,Grapevine,32.9341074,-97.076533,Bob's Steak & Chop House,32.92603767319588,-97.07783281263565,Steakhouse
1373,Grapevine,32.9341074,-97.076533,Meat U Anywhere BBQ,32.94079562306443,-97.08560062676194,BBQ Joint
1374,Grapevine,32.9341074,-97.076533,Taco Casa  Grapevine,32.94152292339984,-97.07254103987277,Mexican Restaurant
1375,Grapevine,32.9341074,-97.076533,eatZi's Market & Bakery,32.92709996414975,-97.08863357591198,Gourmet Shop
1376,Grapevine,32.9341074,-97.076533,Mac's On Main,32.93221025310033,-97.07811325632684,American Restaurant
1377,Grapevine,32.9341074,-97.076533,Grimaldi's Pizzeria,32.92575557620234,-97.0869962580229,Pizza Place
1378,Grapevine,32.9341074,-97.076533,Renata Salon & Day Spa,32.93521023200116,-97.07636371358896,Salon / Barbershop
1379,Grapevine,32.9341074,-97.076533,Grapevine Cigar & Tobacco,32.939912117835405,-97.07839893836186,Smoke Shop
1380,Grapevine,32.9341074,-97.076533,Pappadeaux Seafood Kitchen,32.92499,-97.08328,Seafood Restaurant
1381,Grapevine,32.9341074,-97.076533,Lucy's Lot,32.94190367211829,-97.07366217244775,Dive Bar
1382,Grapevine,32.9341074,-97.076533,la Madeleine French Bakery & Café Grapevine,32.925235,-97.08671,French Restaurant
1383,Grapevine,32.9341074,-97.076533,Winewood Grill,32.92586763310816,-97.07732166303028,American Restaurant
1384,Grapevine,32.9341074,-97.076533,Grapevine Subs & More,32.9409071573915,-97.07798718179859,Sandwich Place
1385,Grapevine,32.9341074,-97.076533,In-N-Out Burger,32.92668874002499,-97.0866996476276,Burger Joint
1386,Grapevine,32.9341074,-97.076533,Ferrari's Italian Villa,32.928986442803804,-97.08609519909515,Italian Restaurant
1387,Grapevine,32.9341074,-97.076533,Jason's Deli,32.92747147577228,-97.08817133395567,Deli / Bodega
1388,Grapevine,32.9341074,-97.076533,Grapevine Farmer's Market,32.9361456030545,-97.07857767578201,Farmers Market
1389,Grapevine,32.9341074,-97.076533,Saltgrass Steak House,32.9214264,-97.0778081,Steakhouse
1390,Grapevine,32.9341074,-97.076533,Chick-fil-A,32.9279538,-97.0855255,Fast Food Restaurant
1391,Grapevine,32.9341074,-97.076533,Baja Grill,32.928374003408706,-97.0863760781443,Mexican Restaurant
1392,Grapevine,32.9341074,-97.076533,Farina's Winery & Cafe,32.937044931882845,-97.07844984104194,Wine Bar
1393,Grapevine,32.9341074,-97.076533,Grapevine Market On Main,32.93785985740156,-97.07830274203947,Flea Market
1394,Grapevine,32.9341074,-97.076533,Esparza's Restaurante Mexicano,32.93761269103161,-97.07739759119441,Mexican Restaurant
1395,Grapevine,32.9341074,-97.076533,Starbucks,32.92613942374742,-97.08713324765034,Coffee Shop
1396,Grapevine,32.9341074,-97.076533,Tommys Tamale Market & Cafe,32.940748042191856,-97.09434196878634,Mexican Restaurant
1397,Grapevine,32.9341074,-97.076533,Palace Arts Center,32.938915289525355,-97.07846385687093,Theater
1398,Grapevine,32.9341074,-97.076533,British Emporium,32.94200943832613,-97.07755795621827,Gift Shop
1399,Grapevine,32.9341074,-97.076533,Fireside Pies,32.92556116755422,-97.0774223992938,Pizza Place
1400,Grapevine,32.9341074,-97.076533,Palio's Pizza Cafe,32.94066991200645,-97.06610919607816,Pizza Place
1401,Grapevine,32.9341074,-97.076533,P.F. Chang's,32.924969032364,-97.08402782678604,Chinese Restaurant
1402,Grapevine,32.9341074,-97.076533,Gaylord Texan Resort & Convention Center,32.954682665245784,-97.06445952911378,Hotel
1403,Grapevine,32.9341074,-97.076533,Breadhaus,32.93268407950537,-97.0827129344411,Bakery
1404,Grapevine,32.9341074,-97.076533,Braum's,32.94143133658829,-97.0761615128205,Fast Food Restaurant
1405,Grapevine,32.9341074,-97.076533,Wise Guys Pizzeria,32.93854171541232,-97.09848770455937,Pizza Place
1406,Grapevine,32.9341074,-97.076533,Torque Sports and Performance,32.93328874846583,-97.10426396158509,Building
1407,Grapevine,32.9341074,-97.076533,Botanical Gardens at Heritage Park,32.93777470550288,-97.08385266137377,Garden
1408,Grapevine,32.9341074,-97.076533,Founders Plaza,32.91838193138156,-97.0589541884384,Scenic Lookout
1409,Grapevine,32.9341074,-97.076533,Perry’s Steakhouse & Grill,32.94082936659897,-97.10088925454315,Steakhouse
1410,Grapevine,32.9341074,-97.076533,QuikTrip,32.93756193000326,-97.10546743225804,Convenience Store
1411,Grapevine,32.9341074,-97.076533,Best Buy,32.9290335,-97.0961828,Electronics Store
1412,Grapevine,32.9341074,-97.076533,Starbucks,32.94052845117435,-97.0664923418322,Coffee Shop
1413,Grapevine,32.9341074,-97.076533,Audi Grapevine,32.92168121048676,-97.07349305977476,Auto Dealership
1414,Grapevine,32.9341074,-97.076533,The Original Pancake House,32.923166747042025,-97.08958485773887,Breakfast Spot
1415,Grapevine,32.9341074,-97.076533,Pluckers Wing Bar,32.9226447,-97.0879929,Wings Joint
1416,Grapevine,32.9341074,-97.076533,Cinemark Tinseltown USA,32.91978165276421,-97.08549499511719,Movie Theater
1417,Grapevine,32.9341074,-97.076533,Dove Park,32.95522556626774,-97.09792439945217,Park
1418,Grapevine,32.9341074,-97.076533,World Market,32.940689302615354,-97.10606496856316,Market
1419,Grapevine,32.9341074,-97.076533,Relache Spa,32.95421159163359,-97.06329241977453,Spa
1420,Grapevine,32.9341074,-97.076533,Sam's Club,32.9324797510353,-97.09764797194953,Warehouse Store
1421,Grapevine,32.9341074,-97.076533,Bone Daddy's House of Smoke,32.92216419757024,-97.0918789605507,BBQ Joint
1422,Grapevine,32.9341074,-97.076533,Ulta Beauty,32.939438182392514,-97.10772974805562,Cosmetics Shop
1423,Grapevine,32.9341074,-97.076533,Costco,32.9417482358148,-97.11199800592807,Warehouse Store
1424,Grapevine,32.9341074,-97.076533,Cowboys Golf Club,32.9551434,-97.0540118,Golf Course
1425,Grapevine,32.9341074,-97.076533,Kirby's Prime Steakhouse,32.93754151513804,-97.10078793216366,Steakhouse
1426,Grapevine,32.9341074,-97.076533,Bed Bath & Beyond,32.9397087,-97.1067078,Furniture / Home Store
1427,Grapevine,32.9341074,-97.076533,Sushi Zen,32.940019494710256,-97.11234765518384,Sushi Restaurant
1428,Grapevine,32.9341074,-97.076533,Old Hickory Steakhouse,32.9541706344498,-97.06484017316733,Steakhouse
1429,Grapevine,32.9341074,-97.076533,Cafe Italia,32.92534354750583,-97.10798521981371,Italian Restaurant
1430,Grapevine,32.9341074,-97.076533,Mughlai Fine Indian Cuisine,32.936923,-97.099735,Indian Restaurant
1431,Grapevine,32.9341074,-97.076533,Oak Grove Baseball Fields,32.964420811750536,-97.08073710367513,Baseball Field
1432,Grapevine,32.9341074,-97.076533,Starbucks,32.93886571,-97.11134935,Coffee Shop
1433,Grapevine,32.9341074,-97.076533,Frezko Taco Spot,32.9381067565244,-97.10228808510321,Mexican Restaurant
1434,Grapevine,32.9341074,-97.076533,Anamia's Tex Mex,32.938512380649556,-97.10584480642326,Mexican Restaurant
1435,Grapevine,32.9341074,-97.076533,Wildwood Smoke Craft & Whiskey,32.93950529259965,-97.11010057237262,American Restaurant
1436,Grapevine,32.9341074,-97.076533,BJ's Restaurant & Brewhouse,32.940571415152114,-97.11812964196444,American Restaurant
1437,Grapevine,32.9341074,-97.076533,Red Rock Cafe,32.94051600412829,-97.11734631666393,New American Restaurant
1438,Grapevine,32.9341074,-97.076533,Thai Riverside,32.94307426766556,-97.09977182679205,Thai Restaurant
1439,Grapevine,32.9341074,-97.076533,Cost Plus World Market,32.9406757,-97.1060587,Furniture / Home Store
1440,Grapevine,32.9341074,-97.076533,Torchy's Tacos,32.940308995958695,-97.11891711408612,Taco Place
1441,Grapevine,32.9341074,-97.076533,Grapevine Beer & Wine,32.942803526199434,-97.09985317009688,Liquor Store
1442,Grapevine,32.9341074,-97.076533,HomeGoods,32.942165033248244,-97.11912148173622,Furniture / Home Store
1443,Grapevine,32.9341074,-97.076533,Chick-fil-A,32.9401503,-97.1156849,Fast Food Restaurant
1444,Grapevine,32.9341074,-97.076533,Pappadeaux Seafood Kitchen,32.918258,-97.039007,Seafood Restaurant
1445,Grapevine,32.9341074,-97.076533,Round1 Bowling & Amusement,32.96582346986472,-97.04667064924215,Bowling Alley
1446,Grapevine,32.9341074,-97.076533,McAlister's Deli,32.94154072845625,-97.11788074880148,Deli / Bodega
1447,Grapevine,32.9341074,-97.076533,Banana Republic,32.9642071858042,-97.04303146116018,Clothing Store
1448,Grapevine,32.9341074,-97.076533,Panera Bread,32.941461,-97.120567,Bakery
1449,Grapevine,32.9341074,-97.076533,Einstein Bros Bagels,32.9400558,-97.1121176,Bagel Shop
1450,Grapevine,32.9341074,-97.076533,Fuddruckers,32.959034,-97.041315,Burger Joint
1451,Grapevine,32.9341074,-97.076533,Gateway Church,32.949867585269565,-97.12655521102432,Church
1452,Grapevine,32.9341074,-97.076533,Fish City Grill,32.939287379735816,-97.10876535457366,Seafood Restaurant
1453,Grapevine,32.9341074,-97.076533,Coach Factory Outlet,32.96452357898957,-97.04293717924156,Accessories Store
1454,Grapevine,32.9341074,-97.076533,Oak Grove Park,32.966356500694,-97.08109436089637,Park
1455,Grapevine,32.9341074,-97.076533,Mango’s,32.93931902004778,-97.10900956236718,Breakfast Spot
1456,Grapevine,32.9341074,-97.076533,Central Market,32.938872,-97.13128,Gourmet Shop
1457,Grapevine,32.9341074,-97.076533,Chiloso Mexican Bistro,32.939902175216766,-97.1167473996449,Mexican Restaurant
1458,Grapevine,32.9341074,-97.076533,Southlake Town Square,32.94256423140688,-97.1311354637146,Shopping Plaza
1459,Grapevine,32.9341074,-97.076533,The Cheesecake Factory,32.945069599052076,-97.12878069974984,American Restaurant
1460,Grapevine,32.9341074,-97.076533,Brio Tuscan Grille,32.94505096483181,-97.1293735908582,Italian Restaurant
1461,Highland Park,32.8310564,-96.8012347,Dallas Country Club,32.83466186635211,-96.80158609672657,Golf Course
1462,Highland Park,32.8310564,-96.8012347,Mi Cocina,32.83573147018587,-96.80602737375143,Mexican Restaurant
1463,Highland Park,32.8310564,-96.8012347,Deno's of Highland Park,32.83564001916672,-96.80519762254836,Shoe Repair
1464,Highland Park,32.8310564,-96.8012347,Lounge 31,32.8358715,-96.8055009,Lounge
1465,Highland Park,32.8310564,-96.8012347,Royal Blue Grocery,32.83532598190488,-96.80470919522881,Grocery Store
1466,Highland Park,32.8310564,-96.8012347,Highland Park Village,32.836036180408456,-96.80579759666733,Shopping Mall
1467,Highland Park,32.8310564,-96.8012347,The Honor Bar,32.83549092337865,-96.80664006870751,New American Restaurant
1468,Highland Park,32.8310564,-96.8012347,TJ's Seafood Market,32.8199510650175,-96.80215698506075,Seafood Restaurant
1469,Highland Park,32.8310564,-96.8012347,Al Biernat's Prime Steak & Seafood,32.8202860001995,-96.80271520394658,Steakhouse
1470,Highland Park,32.8310564,-96.8012347,Ziziki's Greek Restaurant,32.82224913304669,-96.79084141297042,Greek Restaurant
1471,Highland Park,32.8310564,-96.8012347,Equinox Highland Park,32.818473,-96.802575,Gym
1472,Highland Park,32.8310564,-96.8012347,Trader Joe's,32.821883384766046,-96.78986469259834,Grocery Store
1473,Highland Park,32.8310564,-96.8012347,Chocolate Secrets,32.817207470979255,-96.8021697718926,Dessert Shop
1474,Highland Park,32.8310564,-96.8012347,Taverna,32.8240619,-96.7907602,Italian Restaurant
1475,Highland Park,32.8310564,-96.8012347,Sur La Table,32.82307508556984,-96.7911121206905,Gourmet Shop
1476,Highland Park,32.8310564,-96.8012347,Toulouse Café and Bar,32.8241057,-96.7908363,French Restaurant
1477,Highland Park,32.8310564,-96.8012347,Crate and Barrel,32.82329,-96.78769,Furniture / Home Store
1478,Highland Park,32.8310564,-96.8012347,Abacus,32.82158772734709,-96.78842695361094,New American Restaurant
1479,Highland Park,32.8310564,-96.8012347,Eddie V's Prime Seafood,32.81807183899989,-96.8026837232984,Seafood Restaurant
1480,Highland Park,32.8310564,-96.8012347,Javier's Gourmet Mexicano,32.82787667540906,-96.78605777572541,Mexican Restaurant
1481,Highland Park,32.8310564,-96.8012347,Velvet Taco,32.821735095308426,-96.78545675777623,Taco Place
1482,Highland Park,32.8310564,-96.8012347,World Market,32.8158481,-96.8014035,Furniture / Home Store
1483,Highland Park,32.8310564,-96.8012347,The Old Monk,32.82009607294446,-96.78487570947688,Pub
1484,Highland Park,32.8310564,-96.8012347,Bob's Steak & Chop House,32.81705355282944,-96.81116480162076,Steakhouse
1485,Highland Park,32.8310564,-96.8012347,The Porch,32.8206276203668,-96.78484035350519,New American Restaurant
1486,Highland Park,32.8310564,-96.8012347,Fadi's Mediterranean Grill,32.82150947275079,-96.78665630266582,Mediterranean Restaurant
1487,Highland Park,32.8310564,-96.8012347,Mia's Tex-Mex,32.8175619278834,-96.81165344113775,Mexican Restaurant
1488,Highland Park,32.8310564,-96.8012347,eatZi's Market & Bakery,32.81161325097033,-96.80648437268215,Gourmet Shop
1489,Highland Park,32.8310564,-96.8012347,Fireside Pies,32.819740941885094,-96.78398896000503,Pizza Place
1490,Highland Park,32.8310564,-96.8012347,Lucky's Cafe,32.812620456212,-96.80497093669281,Diner
1491,Highland Park,32.8310564,-96.8012347,Pappadeaux Seafood Kitchen,32.812038,-96.804552,Seafood Restaurant
1492,Highland Park,32.8310564,-96.8012347,Bubba's Cooks Country,32.84738082260146,-96.78702102956603,Fried Chicken Joint
1493,Highland Park,32.8310564,-96.8012347,Pokey O's,32.83715765958244,-96.78028336337131,Ice Cream Shop
1494,Highland Park,32.8310564,-96.8012347,The Halal Guys,32.82795216110214,-96.82361352091723,Halal Restaurant
1495,Highland Park,32.8310564,-96.8012347,Salon Pompeo,32.83640188679208,-96.778009240185,Salon / Barbershop
1496,Highland Park,32.8310564,-96.8012347,Scardello Artisan Cheese,32.81208023077113,-96.80550509215334,Cheese Shop
1497,Highland Park,32.8310564,-96.8012347,Pie Tap,32.817820259778436,-96.78159802213744,Pizza Place
1498,Highland Park,32.8310564,-96.8012347,Hudson House,32.85132788879042,-96.81178123199125,Restaurant
1499,Highland Park,32.8310564,-96.8012347,Oak Lawn Park,32.80822283995447,-96.80383045216477,Park
1500,Highland Park,32.8310564,-96.8012347,West Village,32.80729802982262,-96.79704424311412,Shopping Mall
1501,Highland Park,32.8310564,-96.8012347,eatZi's Market & Bakery,32.850803705163024,-96.81569589321624,Grocery Store
1502,Highland Park,32.8310564,-96.8012347,Hunky's,32.811040478875555,-96.81089231205576,Burger Joint
1503,Highland Park,32.8310564,-96.8012347,Trader Joe's,32.85065350883221,-96.8182536205708,Grocery Store
1504,Highland Park,32.8310564,-96.8012347,Angelika Film Center & Cafe,32.83771771833272,-96.77559082546823,Indie Movie Theater
1505,Highland Park,32.8310564,-96.8012347,Round-Up Saloon and Dance Hall,32.810672944440675,-96.81038550840191,Gay Bar
1506,Highland Park,32.8310564,-96.8012347,Streets Fine Chicken,32.810201995410914,-96.81037930104971,Fried Chicken Joint
1507,Highland Park,32.8310564,-96.8012347,Avalon Salon and Spa,32.80919298959927,-96.79623331185628,Salon / Barbershop
1508,Highland Park,32.8310564,-96.8012347,Mockingbird Station,32.83755048031412,-96.77666797794659,Shopping Plaza
1509,Highland Park,32.8310564,-96.8012347,Paciugo Gelato & Caffé,32.80796888460749,-96.79803873698535,Ice Cream Shop
1510,Highland Park,32.8310564,-96.8012347,Velvet Taco,32.80543730183315,-96.79869127968539,Tex-Mex Restaurant
1511,Highland Park,32.8310564,-96.8012347,Flower Child,32.85069844083603,-96.8198472018838,American Restaurant
1512,Highland Park,32.8310564,-96.8012347,East Hampton Sandwich Co.,32.84973911127795,-96.78772696829023,New American Restaurant
1513,Highland Park,32.8310564,-96.8012347,El Come Taco,32.81245182692598,-96.7837314408794,Taco Place
1514,Highland Park,32.8310564,-96.8012347,Hiatus Spa + Retreat,32.850198442746965,-96.81846763368448,Spa
1515,Highland Park,32.8310564,-96.8012347,Salata,32.808817,-96.79489,Salad Place
1516,Highland Park,32.8310564,-96.8012347,Mike's Chicken,32.8083806209137,-96.81860570495876,Fast Food Restaurant
1517,Highland Park,32.8310564,-96.8012347,Katy Trail,32.80392651681581,-96.80132031440735,Trail
1518,Highland Park,32.8310564,-96.8012347,Muse The Salon,32.81410848870289,-96.77798927563701,Health & Beauty Service
1519,Highland Park,32.8310564,-96.8012347,Terilli's,32.823174519696195,-96.77017733586453,Italian Restaurant
1520,Highland Park,32.8310564,-96.8012347,Torchy's Tacos,32.8418051,-96.7713753,Taco Place
1521,Highland Park,32.8310564,-96.8012347,Rosewood Mansion on Turtle Creek,32.80426690775565,-96.80704088033923,Hotel
1522,Highland Park,32.8310564,-96.8012347,Granada Theater,32.83086189364547,-96.76986021672779,Music Venue
1523,Highland Park,32.8310564,-96.8012347,Mesero,32.850642439015026,-96.82069868678417,Mexican Restaurant
1524,Highland Park,32.8310564,-96.8012347,Neighborhood Services,32.85137796572657,-96.82396579981699,American Restaurant
1525,Highland Park,32.8310564,-96.8012347,Cafe Izmir,32.83207687478075,-96.77034515385327,Greek Restaurant
1526,Highland Park,32.8310564,-96.8012347,Bread Winners Café & Bakery,32.804497,-96.799473,Café
1527,Highland Park,32.8310564,-96.8012347,Oishii,32.81030027384752,-96.81975639985053,Sushi Restaurant
1528,Highland Park,32.8310564,-96.8012347,Campisi's Restaurant - The Egyptian Lounge,32.836310954412106,-96.77164317691873,Italian Restaurant
1529,Highland Park,32.8310564,-96.8012347,Caruth Park,32.858250328035396,-96.78825758365355,Park
